table_id,image_file,class,order,alliance,association,releve_id,ref_code,map_reference,os_grid_square,os_grid_reference,easting,northing,latitude,longitude,altitude_ft,altitude_m,aspect_deg,slope_deg,cover_pct,plot_area_m2,species_reported,species,domin_value,domin_cover_min_pct,domin_cover_max_pct,presence_binary,raw_value,constancy_class,summary_value,total_species_reported,needs_review,note
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,3,B68-044,502652,NG,NG502652,150200,865200,57.607409,-6.183542,250,,,,40,4,6,Juncus articulatus,4,4,10,1,4,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,4,B68-175,222412,NG,NG222412,122200,841200,57.376179,-6.623325,800,,,,50,4,4,Juncus articulatus,.,0,0,0,.,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,5,B68-225,679205,NG,NG679205,167900,820500,57.216250,-5.845748,150,,,,50,4,7,Juncus articulatus,.,0,0,0,.,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,6,B68-327,685205,NG,NG685205,168500,820500,57.216554,-5.835836,200,,,,50,4,7,Juncus articulatus,3,0,4,1,3,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,7,B68-253,666205,NG,NG666205,166600,820500,57.215590,-5.867223,50,,,,50,4,8,Juncus articulatus,4,4,10,1,4,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,8,B68-078,416182,NG,NG416182,141600,818200,57.181575,-6.277637,275,,,,50,4,8,Juncus articulatus,4,4,10,1,4,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,9,B68-291,676105,NG,NG676105,167600,810500,57.126471,-5.841382,200,,,,100,4,9,Juncus articulatus,.,0,0,0,.,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,10,B68-295,696113,NG,NG696113,169600,811300,57.134648,-5.809158,350,,,,100,4,8,Juncus articulatus,1,0,4,1,1,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,11,B68-296,657110,NG,NG657110,165700,811000,57.129988,-5.873161,350,,,,100,4,5,Juncus articulatus,.,0,0,0,.,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,1,B68-354,590106,NG,NG590106,159000,810600,57.122940,-5.983185,250,,,,50,4,4,J. bulbosus,1,0,4,1,1,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,2,B68-025,472306,NG,NG472306,147200,830600,57.295784,-6.197881,300,,,,20,4,6,J. bulbosus,.,0,0,0,.,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,3,B68-044,502652,NG,NG502652,150200,865200,57.607409,-6.183542,250,,,,40,4,6,J. bulbosus,.,0,0,0,.,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,4,B68-175,222412,NG,NG222412,122200,841200,57.376179,-6.623325,800,,,,50,4,4,J. bulbosus,4,4,10,1,4,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,5,B68-225,679205,NG,NG679205,167900,820500,57.216250,-5.845748,150,,,,50,4,7,J. bulbosus,6,25,33,1,6,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,6,B68-327,685205,NG,NG685205,168500,820500,57.216554,-5.835836,200,,,,50,4,7,J. bulbosus,3,0,4,1,3,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,7,B68-253,666205,NG,NG666205,166600,820500,57.215590,-5.867223,50,,,,50,4,8,J. bulbosus,.,0,0,0,.,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,8,B68-078,416182,NG,NG416182,141600,818200,57.181575,-6.277637,275,,,,50,4,8,J. bulbosus,.,0,0,0,.,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,9,B68-291,676105,NG,NG676105,167600,810500,57.126471,-5.841382,200,,,,100,4,9,J. bulbosus,2,0,4,1,2,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,10,B68-295,696113,NG,NG696113,169600,811300,57.134648,-5.809158,350,,,,100,4,8,J. bulbosus,5,10,25,1,5,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,11,B68-296,657110,NG,NG657110,165700,811000,57.129988,-5.873161,350,,,,100,4,5,J. bulbosus,3,0,4,1,3,IV,2.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,1,B68-354,590106,NG,NG590106,159000,810600,57.122940,-5.983185,250,,,,50,4,4,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,2,B68-025,472306,NG,NG472306,147200,830600,57.295784,-6.197881,300,,,,20,4,6,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,3,B68-044,502652,NG,NG502652,150200,865200,57.607409,-6.183542,250,,,,40,4,6,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,4,B68-175,222412,NG,NG222412,122200,841200,57.376179,-6.623325,800,,,,50,4,4,J. effusus,2,0,4,1,2,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,5,B68-225,679205,NG,NG679205,167900,820500,57.216250,-5.845748,150,,,,50,4,7,J. effusus,+,,,1,+,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,6,B68-327,685205,NG,NG685205,168500,820500,57.216554,-5.835836,200,,,,50,4,7,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,7,B68-253,666205,NG,NG666205,166600,820500,57.215590,-5.867223,50,,,,50,4,8,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,8,B68-078,416182,NG,NG416182,141600,818200,57.181575,-6.277637,275,,,,50,4,8,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,9,B68-291,676105,NG,NG676105,167600,810500,57.126471,-5.841382,200,,,,100,4,9,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,10,B68-295,696113,NG,NG696113,169600,811300,57.134648,-5.809158,350,,,,100,4,8,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,11,B68-296,657110,NG,NG657110,165700,811000,57.129988,-5.873161,350,,,,100,4,5,J. effusus,.,0,0,0,.,I,0.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,1,B68-354,590106,NG,NG590106,159000,810600,57.122940,-5.983185,250,,,,50,4,4,Littorella uniflora,9,75,90,1,9,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,2,B68-025,472306,NG,NG472306,147200,830600,57.295784,-6.197881,300,,,,20,4,6,Littorella uniflora,5,10,25,1,5,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,3,B68-044,502652,NG,NG502652,150200,865200,57.607409,-6.183542,250,,,,40,4,6,Littorella uniflora,9,75,90,1,9,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,4,B68-175,222412,NG,NG222412,122200,841200,57.376179,-6.623325,800,,,,50,4,4,Littorella uniflora,5,10,25,1,5,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,5,B68-225,679205,NG,NG679205,167900,820500,57.216250,-5.845748,150,,,,50,4,7,Littorella uniflora,.,0,0,0,.,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,6,B68-327,685205,NG,NG685205,168500,820500,57.216554,-5.835836,200,,,,50,4,7,Littorella uniflora,.,0,0,0,.,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,7,B68-253,666205,NG,NG666205,166600,820500,57.215590,-5.867223,50,,,,50,4,8,Littorella uniflora,8,50,75,1,8,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,8,B68-078,416182,NG,NG416182,141600,818200,57.181575,-6.277637,275,,,,50,4,8,Littorella uniflora,5,10,25,1,5,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,9,B68-291,676105,NG,NG676105,167600,810500,57.126471,-5.841382,200,,,,100,4,9,Littorella uniflora,7,33,50,1,7,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,10,B68-295,696113,NG,NG696113,169600,811300,57.134648,-5.809158,350,,,,100,4,8,Littorella uniflora,7,33,50,1,7,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,11,B68-296,657110,NG,NG657110,165700,811000,57.129988,-5.873161,350,,,,100,4,5,Littorella uniflora,7,33,50,1,7,V,5.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,1,B68-354,590106,NG,NG590106,159000,810600,57.122940,-5.983185,250,,,,50,4,4,Lobelia dortmanna,.,0,0,0,.,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,2,B68-025,472306,NG,NG472306,147200,830600,57.295784,-6.197881,300,,,,20,4,6,Lobelia dortmanna,7,33,50,1,7,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,3,B68-044,502652,NG,NG502652,150200,865200,57.607409,-6.183542,250,,,,40,4,6,Lobelia dortmanna,3,0,4,1,3,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,4,B68-175,222412,NG,NG222412,122200,841200,57.376179,-6.623325,800,,,,50,4,4,Lobelia dortmanna,8,50,75,1,8,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,5,B68-225,679205,NG,NG679205,167900,820500,57.216250,-5.845748,150,,,,50,4,7,Lobelia dortmanna,8,50,75,1,8,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,6,B68-327,685205,NG,NG685205,168500,820500,57.216554,-5.835836,200,,,,50,4,7,Lobelia dortmanna,8,50,75,1,8,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,7,B68-253,666205,NG,NG666205,166600,820500,57.215590,-5.867223,50,,,,50,4,8,Lobelia dortmanna,.,0,0,0,.,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,8,B68-078,416182,NG,NG416182,141600,818200,57.181575,-6.277637,275,,,,50,4,8,Lobelia dortmanna,5,10,25,1,5,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,9,B68-291,676105,NG,NG676105,167600,810500,57.126471,-5.841382,200,,,,100,4,9,Lobelia dortmanna,6,25,33,1,6,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,10,B68-295,696113,NG,NG696113,169600,811300,57.134648,-5.809158,350,,,,100,4,8,Lobelia dortmanna,.,0,0,0,.,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,11,B68-296,657110,NG,NG657110,165700,811000,57.129988,-5.873161,350,,,,100,4,5,Lobelia dortmanna,.,0,0,0,.,V,5.1,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,1,B68-354,590106,NG,NG590106,159000,810600,57.122940,-5.983185,250,,,,50,4,4,Myriophyllum alterniflorum,.,0,0,0,.,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,2,B68-025,472306,NG,NG472306,147200,830600,57.295784,-6.197881,300,,,,20,4,6,Myriophyllum alterniflorum,.,0,0,0,.,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,3,B68-044,502652,NG,NG502652,150200,865200,57.607409,-6.183542,250,,,,40,4,6,Myriophyllum alterniflorum,+,,,1,+,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,4,B68-175,222412,NG,NG222412,122200,841200,57.376179,-6.623325,800,,,,50,4,4,Myriophyllum alterniflorum,.,0,0,0,.,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,5,B68-225,679205,NG,NG679205,167900,820500,57.216250,-5.845748,150,,,,50,4,7,Myriophyllum alterniflorum,.,0,0,0,.,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,6,B68-327,685205,NG,NG685205,168500,820500,57.216554,-5.835836,200,,,,50,4,7,Myriophyllum alterniflorum,.,0,0,0,.,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,7,B68-253,666205,NG,NG666205,166600,820500,57.215590,-5.867223,50,,,,50,4,8,Myriophyllum alterniflorum,3,0,4,1,3,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,8,B68-078,416182,NG,NG416182,141600,818200,57.181575,-6.277637,275,,,,50,4,8,Myriophyllum alterniflorum,.,0,0,0,.,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,9,B68-291,676105,NG,NG676105,167600,810500,57.126471,-5.841382,200,,,,100,4,9,Myriophyllum alterniflorum,.,0,0,0,.,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,10,B68-295,696113,NG,NG696113,169600,811300,57.134648,-5.809158,350,,,,100,4,8,Myriophyllum alterniflorum,2,0,4,1,2,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,11,B68-296,657110,NG,NG657110,165700,811000,57.129988,-5.873161,350,,,,100,4,5,Myriophyllum alterniflorum,.,0,0,0,.,II,0.6,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,1,B68-354,590106,NG,NG590106,159000,810600,57.122940,-5.983185,250,,,,50,4,4,Ranunculus flammula,.,0,0,0,.,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,2,B68-025,472306,NG,NG472306,147200,830600,57.295784,-6.197881,300,,,,20,4,6,Ranunculus flammula,3,0,4,1,3,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,3,B68-044,502652,NG,NG502652,150200,865200,57.607409,-6.183542,250,,,,40,4,6,Ranunculus flammula,+,,,1,+,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,4,B68-175,222412,NG,NG222412,122200,841200,57.376179,-6.623325,800,,,,50,4,4,Ranunculus flammula,3,0,4,1,3,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,5,B68-225,679205,NG,NG679205,167900,820500,57.216250,-5.845748,150,,,,50,4,7,Ranunculus flammula,5,10,25,1,5,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,6,B68-327,685205,NG,NG685205,168500,820500,57.216554,-5.835836,200,,,,50,4,7,Ranunculus flammula,4,4,10,1,4,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,7,B68-253,666205,NG,NG666205,166600,820500,57.215590,-5.867223,50,,,,50,4,8,Ranunculus flammula,.,0,0,0,.,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,8,B68-078,416182,NG,NG416182,141600,818200,57.181575,-6.277637,275,,,,50,4,8,Ranunculus flammula,.,0,0,0,.,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,9,B68-291,676105,NG,NG676105,167600,810500,57.126471,-5.841382,200,,,,100,4,9,Ranunculus flammula,2,0,4,1,2,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,10,B68-295,696113,NG,NG696113,169600,811300,57.134648,-5.809158,350,,,,100,4,8,Ranunculus flammula,+,,,1,+,IV,2.3,18,false,
table_4_10,images/Birks-HJB-1973-Present-Flora-Veg-Skye_10.png,LITTORELLETEA,LITTORELLETALIA,Littorellion uniflorae,Littorella uniflora-Lobelia dortmanna,11,B68-296,657110,NG,NG657110,165700,811000,57.129988,-5.873161,350,,,,100,4,5,Ranunculus flammula,3,0,4,1,3,IV,2.3,18,false,
table_4_11,images/Birks-HJB-1973-Present-Flora-Veg-Skye_11.png,POTAMETEA,MAGNOPOTAMETALIA,Nymphaeion albae,Potamogeton natans-Nymphaea alba,1,B68-292,676106,NG,NG676106,167600,810600,57.127367,-5.841475,200,,,,100,4,5,Equisetum fluviatile,3,0,4,1,3,IV,2.0,13,false,
table_4_11,images/Birks-HJB-1973-Present-Flora-Veg-Skye_11.png,POTAMETEA,MAGNOPOTAMETALIA,Nymphaeion albae,Potamogeton natans-Nymphaea alba,2,B68-224,679205,NG,NG679205,167900,820500,57.216250,-5.845748,150,,,,90,4,3,Equisetum fluviatile,3,0,4,1,3,IV,2.0,13,false,
table_4_11,images/Birks-HJB-1973-Present-Flora-Veg-Skye_11.png,POTAMETEA,MAGNOPOTAMETALIA,Nymphaeion albae,Potamogeton natans-Nymphaea alba,3,B68-023,472306,NG,NG472306,147200,830600,57.295784,-6.197881,300,,,,75,4,8,Equisetum fluviatile,3,0,4,1,3,IV,2.0,13,false,
table_4_11,images/Birks-HJB-1973-Present-Flora-Veg-Skye_11.png,POTAMETEA,MAGNOPOTAMETALIA,Nymphaeion albae,Potamogeton natans-Nymphaea alba,4,B68-043,502652,NG,NG502652,150200,865200,57.607409,-6.183542,250,,,,50,4,5,Equisetum fluviatile,3,0,4,1,3,IV,2.0,13,false,
table_4_11,images/Birks-HJB-1973-Present-Flora-Veg-Skye_11.png,POTAMETEA,MAGNOPOTAMETALIA,Nymphaeion albae,Potamogeton natans-Nymphaea alba,5,B68-067,494487,NG,NG494487,149400,848700,57.459152,-6.179912,450,,,,50,4,7,Equisetum fluviatile,.,0,0,0,.,IV,2.0,13,false,
table_4_11,images/Birks-HJB-1973-Present-Flora-Veg-Skye_11.png,POTAMETEA,MAGNOPOTAMETALIA,Nymphaeion albae,Potamogeton natans-Nymphaea alba,6,B68-194,233605,NG,NG233605,123300,860500,57.549649,-6.626920,200,,,,90,4,5,Equisetum fluviatile,.,0,0,0,.,IV,2.0,13,false,
